qid,docno,label
131,syri20264_chunk025,4
131,bulg20263_chunk011,4
131,dub-bulg20261_chunk034,2
131,erit20261_chunk035,2
131,dub-bulg20261_chunk036,1
131,erit20261_chunk029,4
131,dub-bulg20261_chunk047,4
131,syri20261_chunk023,2
131,syri20263_chunk021,2
131,syri20262_chunk026,2
131,syri20266_chunk026,2
131,syri20267_chunk026,2
55,bulg20263_chunk007,4
55,29b-bul20261_chunk017,4
55,bulg20263_chunk034,4
55,bulg20263_chunk037,4
55,syri20261_chunk048,4
55,syri20262_chunk051,4
55,syri20263_chunk046,4
55,dub-nede20265_chunk017,2
55,syri20264_chunk029,2
55,dub-fran20263_chunk011,4
55,fran20264_chunk007,4
55,bulg20263_chunk015,4
55,syri20261_chunk042,4
55,syri20263_chunk040,4
55,syri20262_chunk045,4
55,syri20266_chunk045,4
124,dub-bulg20261_chunk045,2
124,dub-belg20261_chunk028,3
124,dub-belg20262_chunk034,3
124,dub-bulg20261_chunk034,2
124,dub-bulg20261_chunk016,2
124,syri20261_chunk037,2
124,syri20263_chunk035,2
124,syri20262_chunk040,2
124,syri20266_chunk040,2
124,syri20267_chunk040,2
124,dub-bulg20261_chunk042,2
124,syri20261_chunk044,1
124,syri20263_chunk042,1
124,syri20262_chunk047,1
124,syri20266_chunk047,1
124,syri20266_chunk052,1
124,syri20267_chunk047,1
124,syri20267_chunk052,1
124,syri20261_chunk010,1
124,syri20263_chunk008,1
124,syri20262_chunk013,1
124,syri20266_chunk013,1
124,syri20267_chunk013,1
124,syri20261_chunk045,2
124,syri20263_chunk043,2
124,syri20262_chunk048,2
124,syri20266_chunk048,2
124,syri20267_chunk048,2
3,ugan202615_chunk000,4
3,keny20262_chunk010,4
3,syri202614_chunk003,4
3,syri202614_chunk003_dup1,4
3,hjem20261_chunk004,4
3,syri20265_chunk008,4
3,maro20261_chunk008,4
3,syri202613_chunk005,4
3,irak20263_chunk007,4
3,ukra202610_chunk013,4
3,maro20253_chunk010,4
3,tyrk20261_chunk013,4
3,ugan202619_chunk009,4
3,hjem20261_chunk006,4
3,alge20261_chunk017,4
3,afgh202612_chunk018,4
3,niga20262_chunk002,5
3,dub-sver20265_chunk012,4
3,ukra20265_chunk031,4
3,syri202621_chunk003,4
3,bosn20262_chunk005,4
3,afgh202620_chunk013,4
3,afgh202617_chunk020,4
3,bela20261_chunk010,4
3,afgh202618_chunk017,4
3,etio20261_chunk011,4
3,dub-sver202614_chunk007,4
3,etio20264_chunk004,4
3,ghan20263_chunk003,4
3,bang20261_chunk010,4
3,indi20261_chunk005,4
3,ukra202613_chunk004,4
3,bosn20262_chunk004,4
3,tyrk20261_chunk008,4
3,rusl202637_chunk007,4
3,tyrk20262_chunk004,4
3,maro20262_chunk008,4
3,paki20264_chunk018,4
3,niga20266_chunk009,4
3,ugan202617_chunk021,4
3,bela20261_chunk012,4
3,syri202620_chunk014,5
3,dub-nede20263_chunk006,4
3,niga20264_chunk006,4
3,alge20262_chunk007,4
3,ukra20263_chunk017,4
3,ugan202612_chunk004,4
3,syri202617_chunk007,4
3,alge20263_chunk001,5
3,maro20253_chunk006,4
3,29b-bul20261_chunk019,4
3,buru20261_chunk003,4
3,29b-ita20261_chunk002,4
3,irak20262_chunk014,4
3,ugan202610_chunk018,4
3,irak20263_chunk006,4
3,dub-span20263_chunk017,4
3,syri202619_chunk008,4
3,afgh202649_chunk025,5
3,ugan202616_chunk014,4
3,afgh202613_chunk012,4
3,keny20262_chunk031,4
3,came20262_chunk010,4
3,syri202618_chunk018,4
3,liba20261_chunk006,4
3,bosn20262_chunk007,4
3,ukra202615_chunk006,4
3,syri202614_chunk004,4
3,syri202614_chunk004_dup1,4
3,rusl20264_chunk005,4
3,ukra202620_chunk015,4
3,ghan20262_chunk010,4
3,bang20261_chunk018,4
3,jord20261_chunk004,4
3,tyrk20262_chunk010,4
3,ugan202618_chunk003,4
3,soma202612_chunk004,4
3,keny20262_chunk039,4
3,geor20264_chunk014,4
3,ukra202614_chunk010,4
3,syri20264_chunk044,4
3,rusl20261_chunk005,4
3,stat20262_chunk019,4
3,dub-sver202613_chunk005,4
3,bang20264_chunk019,4
3,syri20266_chunk001,4
3,syri20267_chunk001,4
3,niga20267_chunk017,4
3,bosn20261_chunk013,4
3,jord20262_chunk007,4
3,dub-tysk20261_chunk015,4
3,soma20265_chunk009,4
3,came20262_chunk003,5
3,niga20264_chunk024,4
108,syri20264_chunk021,2
108,syri20263_chunk056,1
108,syri202617_chunk011,2
108,syri20261_chunk008,2
108,syri202617_chunk030,1
108,syri20264_chunk034,2
108,syri202613_chunk008,2
108,syri20267_chunk011,2
108,syri202613_chunk026,4
108,syri202614_chunk011,4
108,syri202614_chunk011_dup1,4
108,syri20264_chunk046,4
108,syri20265_chunk013,4
108,syri20263_chunk058,2
108,stat202615_chunk010,2
108,stat202614_chunk010,2
108,syri20264_chunk014,4
108,syri20264_chunk023,2
108,syri202616_chunk008,4
108,syri202610_chunk007,2
108,syri20264_chunk037,1
108,syri202617_chunk008,4
108,syri202621_chunk010,2
108,syri20266_chunk011,1
108,syri20261_chunk009,4
108,syri20266_chunk012,4
108,syri20267_chunk012,4
108,syri202617_chunk010,2
108,syri20261_chunk045,2
108,syri20263_chunk043,2
35,bulg20263_chunk026,2
35,dub-fran20263_chunk023,2
35,fran20264_chunk019,2
35,dub-fran20262_chunk022,2
35,syri20261_chunk046,2
35,syri20263_chunk044,2
35,syri20262_chunk049,2
35,syri20266_chunk049,2
35,syri20267_chunk049,2
35,bulg20263_chunk011,4
35,syri20266_chunk002,4
35,syri20267_chunk002,4
35,ukra202611_chunk021,2
35,dub-bulg20261_chunk048,2
35,ukra20264_chunk012,2
35,bulg20263_chunk033,0
35,dub-fran20263_chunk019,2
35,fran20264_chunk015,2
35,dub-fran20262_chunk018,2
35,ukra202611_chunk020,4
35,afgh202649_chunk019,4
35,syri20263_chunk007,1
35,syri20262_chunk012,1
35,syri202617_chunk016,2
35,dub-fran20262_chunk032,2
35,ukra20264_chunk011,2
35,dub-fran20262_chunk033,2
35,ugan202610_chunk012,4
35,ugan20262_chunk010,4
88,syri20264_chunk037,2
88,syri20263_chunk006,2
88,syri20262_chunk011,2
88,syri20261_chunk017,2
88,syri20263_chunk015,2
88,syri20262_chunk020,2
88,syri20266_chunk020,2
88,syri20267_chunk020,2
88,syri202617_chunk011,2
88,syri20261_chunk053,4
88,syri20263_chunk051,4
88,stat202615_chunk011,4
88,stat202614_chunk011,4
99,syri202613_chunk020,4
99,dub-rumae20264_chunk010,4
99,dub-tysk202614_chunk010,4
99,dub-tysk20263_chunk013,4
99,syri20261_chunk016,2
99,syri20263_chunk014,2
99,syri20262_chunk019,2
99,syri20266_chunk019,2
99,syri20267_chunk019,2
99,ukra20262_chunk013,4
99,ukra202610_chunk015,4
99,ukra202618_chunk014,2
99,ukra202617_chunk014,2
99,stat20265_chunk033,2
99,erit20261_chunk035,4
99,dub-sver202618_chunk008,4
99,syri20267_chunk059,4
99,rusl20261_chunk020,4
99,niga20264_chunk026,4
99,dub-tysk202613_chunk003,4
99,dub-sver20262_chunk003,5
99,dub-sver20261_chunk003,5
99,bela20261_chunk017,4
99,ukra202611_chunk025,4
99,dub-nede20263_chunk003,5
99,dub-nede20261_chunk003,5
99,came20262_chunk014,5
99,syri20263_chunk053,4
99,syri20262_chunk058,4
99,rusl20265_chunk024,4
99,syri20266_chunk059,2
99,dub-rumae20264_chunk004,4
99,syri20261_chunk039,3
99,syri20263_chunk037,3
99,syri20262_chunk042,3
99,syri20266_chunk042,3
99,syri20267_chunk042,3
99,syri20261_chunk049,2
99,syri20263_chunk047,2
99,syri20262_chunk052,2
99,syri20266_chunk053,2
99,syri20267_chunk053,2
99,syri202616_chunk013,4
99,dub-schw20261_chunk004,5
99,29b-ita20261_chunk016,4
99,dub-norg20262_chunk009,4
99,dub-tysk20263_chunk004,4
99,dub-port20261_chunk003,4
99,dub-sver20263_chunk003,5
99,dub-pole20261_chunk005,4
99,dub-tysk202611_chunk004,4
99,dub-tysk20265_chunk004,4
99,dub-tysk20266_chunk004,4
99,dub-port20261_chunk004,4
99,dub-tysk202623_chunk003,4
99,dub-tysk202613_chunk004,4
15,irak20263_chunk006,4
15,dub-tysk202627_chunk009,4
15,keny20262_chunk029,5
15,dub-belg20261_chunk010,4
15,dub-belg20262_chunk016,4
15,rusl202615_chunk010,4
15,dub-belg20261_chunk009,4
15,dub-belg20262_chunk015,4
15,paki20263_chunk007,4
15,dub-bulg20261_chunk064,4
15,ugan20267_chunk005,4
15,maro20262_chunk006,4
15,dub-belg20261_chunk019,1
15,dub-belg20262_chunk025,1
15,rusl202632_chunk012,4
15,dub-belg20261_chunk007,4
15,dub-belg20262_chunk013,4
15,syri20261_chunk026,4
15,syri20263_chunk024,4
15,syri20262_chunk029,4
15,syri20266_chunk029,4
15,syri20267_chunk029,4
15,dub-belg20261_chunk011,4
15,dub-belg20262_chunk017,4
15,syri20261_chunk033,2
15,syri20263_chunk031,2
15,syri20262_chunk036,2
15,syri20266_chunk036,2
15,syri20267_chunk036,2
15,syri20261_chunk019,2
15,syri20263_chunk017,2
15,syri20262_chunk022,2
15,syri20266_chunk022,2
15,syri20267_chunk022,2
15,dub-belg20261_chunk030,2
15,rusl202634_chunk032,2
15,rusl202635_chunk033,2
15,etio20262_chunk029,4
15,syri20261_chunk043,4
15,syri20263_chunk041,4
15,syri20262_chunk046,4
15,syri20266_chunk046,4
15,syri20267_chunk046,4
15,ukra202618_chunk005,4
15,rusl202634_chunk037,4
15,rusl202635_chunk038,4
15,ukra20264_chunk005,4
15,ukra20265_chunk004,4
15,dub-fran20263_chunk018,4
15,fran20264_chunk014,4
15,dub-fran20262_chunk017,4
15,paki20264_chunk015,4
15,bulg20263_chunk022,2
15,ukra202611_chunk013,4
15,dub-belg20262_chunk035,2
15,ukra202613_chunk015,4
15,ukra202614_chunk013,4
15,dub-belg20261_chunk029,4
15,dub-belg20261_chunk025,2
15,dub-belg20262_chunk031,2
15,stat202610_chunk031,4
15,rusl202638_chunk007,4
15,rusl202631_chunk002,4
15,rusl202629_chunk024,2
15,rusl20266_chunk023,2
15,syri202617_chunk015,4
15,erit20261_chunk034,4
15,rusl202629_chunk028,4
15,rusl20266_chunk027,4
15,stat202610_chunk032,4
15,dub-rumae20264_chunk014,4
15,syri20263_chunk059,1
15,dub-belg20261_chunk016,1
15,dub-belg20262_chunk022,1
15,tyrk20269_chunk001,4
15,afgh202645_chunk017,4
15,dub-fran20262_chunk023,2
15,dub-belg20261_chunk014,4
17,rusl202634_chunk014,2
17,rusl202635_chunk015,2
17,rusl202629_chunk019,2
17,rusl20266_chunk018,2
17,syri20266_chunk051,2
17,syri20267_chunk051,2
17,ugan20262_chunk007,0
17,ugan202610_chunk011,4
17,ugan202619_chunk010,4
17,dub-belg20261_chunk008,1
17,dub-belg20262_chunk014,1
17,ugan20262_chunk009,2
17,syri20263_chunk046,2
17,ugan202616_chunk005,5
17,syri20261_chunk048,2
17,syri20262_chunk051,2
17,ugan202610_chunk010,2
17,ugan20262_chunk008,2
17,ugan202618_chunk000,4
17,afgh202611_chunk002,4
9,dub-sver202618_chunk008,4
9,dub-belg20261_chunk036,4
9,dub-fran20262_chunk046,4
9,dub-belg20262_chunk004,4
9,dub-bulg20261_chunk068,4
9,dub-bulg20262_chunk017,4
9,dub-pole20261_chunk014,4
9,dub-malt20261_chunk018,2
9,dub-malt20261_chunk014,4
9,dub-sver202618_chunk010,4
9,29b-tysk20262_chunk003,4
9,dub-rumae20262_chunk006,4
9,dub-tysk20269_chunk011,5
9,dub-finl20261_chunk005,4
9,tysk2026167_chunk010,4
9,dub-tysk20261_chunk006,4
9,dub-tysk20261_chunk011,4
9,dub-sver202618_chunk014,4
9,dub-rumae20261_chunk003,0
9,dub-bulg20262_chunk008,4
9,dub-sver20265_chunk023,0
129,rusl202634_chunk029,1
129,rusl202635_chunk030,1
129,rusl202634_chunk031,4
129,rusl202635_chunk032,4
129,rusl202629_chunk023,2
129,rusl20266_chunk022,2
129,rusl202634_chunk026,2
129,rusl202635_chunk027,2
129,ukra20269_chunk000,4
129,rusl20266_chunk032,2
129,ukra202613_chunk014,4
129,ukra202614_chunk004,4
129,ukra20265_chunk012,4
129,ukra20265_chunk014,4
129,ukra20266_chunk010,4
129,rusl202634_chunk027,2
129,rusl202635_chunk028,2
129,ukra202617_chunk000,4
129,ukra202611_chunk008,4
129,ukra202620_chunk032,2
129,ukra202614_chunk012,4
129,ukra20264_chunk004,4
129,ukra202610_chunk002,4
129,ukra20266_chunk000,4
129,ukra20265_chunk002,4
129,ukra202613_chunk000,4
129,ukra20269_chunk017,4
129,ukra202611_chunk012,4
129,rusl202629_chunk021,2
129,rusl20266_chunk020,2
129,ukra202611_chunk001,4
129,ukra202615_chunk001,4
129,rusl202610_chunk002,5
129,ukra202610_chunk003,4
129,ukra202619_chunk022,4
129,ukra202614_chunk011,4
129,ukra20261_chunk001,4
129,ukra202613_chunk024,4
129,ukra202611_chunk005,4
129,rusl202629_chunk029,1
129,rusl20266_chunk028,1
129,ukra202617_chunk003,4
129,ukra202611_chunk010,4
129,ukra202617_chunk005,4
129,rusl202634_chunk023,2
129,rusl202635_chunk024,2
129,rusl202629_chunk030,1
129,ukra202619_chunk014,4
129,ukra202618_chunk010,2
129,ukra202617_chunk010,2
129,rusl20262_chunk000,4
129,ukra20266_chunk003,4
129,ukra202618_chunk018,4
129,ukra202617_chunk018,4
129,ukra20269_chunk018,2
129,ukra202614_chunk000,4
