topic_id,chunk_id,doc_id,query_id,generated_query,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_label,topic_keywords,topic_probability,topic_name
0,366_chunk001,366,366_chunk001_query,define certiorari,1,2,Relief sought The relief sought in the proceedings is certiorari of the decision of the tribunal. The grounds of challenge essentially fell...,366,IE: High Court's case concerned to what matters or omissions go to credibility and the weight to be placed on the evidence.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=366&returnurl=%2fPages%2fsearch.aspx,Ireland,06/11/2018,IE: High Court,Judgment,[2018] IEHC 630,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8690466697582087,Asylum Definition And Assessment
0,577_chunk000,577,577_chunk000_query,define asylum application validity according to AsylG and AufenthG,0,2,"This case concerns the validity of asylum application in accordance with § 29 para. 1 no. 5 i. V. m. Section 71a (1) Asylum Act, in accordance with Section 31 (3) Sentence 1 AsylG. It also refers to the examination of a prohibition on removal according to § 60 Abs. 5 AufenthG i. V. m.",577,DE: The Higher Court of Saxony rules on assessment of the situation of security on the country of origin,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=577&returnurl=%2fPages%2fsearch.aspx,Germany,25/10/2018,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,5 A 806/17,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,577_chunk001,577,577_chunk001_query,define Article 3 ECHR individual threats,1,2,"Article 3 ECHR, depending on the circumstances of the individual case - firstly - asserted individual threats in the country of origin, - secondly - the existence of a situation of generalized violence in the...",577,DE: The Higher Court of Saxony rules on assessment of the situation of security on the country of origin,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=577&returnurl=%2fPages%2fsearch.aspx,Germany,25/10/2018,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Judgment,5 A 806/17,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7476381855720522,Asylum Definition And Assessment
0,591_chunk000,591,591_chunk000_query,What are the governing rules for hearing interested parties regarding inadmissibility decisions and the transfer of applicants for international protection?,0,2,"I- Matters regarding the hearing of the interested party with respect to inadmissibility decisions on a request for international protection and the transfer of an applicant for international protection, rendered further to a decision to accept the taking back request by another member state, are governed by Article 5 of Regulation (EU) No 604/2013 of the European Parliament and of the Council of ",591,PT: Administrative Court of Appeal ruled on Dublin transfer.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=591&returnurl=%2fPages%2fsearch.aspx,Portugal,18/10/2018,PT: Central Administrative Court [Tribunal Central Administrativo],Judgment,1177/18.4BELSB,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
4,591_chunk001,591,591_chunk001_query,what is meant by the assessment of plausibility,1,2,"26 June 2013.

II – The aforesaid Article 5 of the Regulation (EU) No 604/2013 does not provide for...",591,PT: Administrative Court of Appeal ruled on Dublin transfer.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=591&returnurl=%2fPages%2fsearch.aspx,Portugal,18/10/2018,PT: Central Administrative Court [Tribunal Central Administrativo],Judgment,1177/18.4BELSB,4_plausibility_meant_perceived_past,"plausibility, meant, perceived, past, behaviour, events, by, is, what, and",0.24644393500396647,Perceived Plausibility Of Past Events
3,649_chunk000,649,649_chunk000_query,can an affiliate with a time-limited residence permit and status as an alternative person in need of protection be judged on the basis of the likelihood of continued need for protection?,0,2,"If an affiliate with a time-limited residence permit and status as an alternative person in need of protection can be considered to have well-founded prospects of being granted a permanent residence permit, it can be judged on the basis of how likely it is that the need for protection remains when the current permit expires.",649,SE: The Migration Court of Appeal provided guidance on the assessment of the likelihood to be granted a permanent residence permit for beneficiaries of subsidiary protection,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=649&returnurl=%2fPages%2fsearch.aspx,Sweden,18/10/2018,SE: Migration Court of Appeal [Migrationsöverdomstolen],Judgment,UM3009-18 (MIG 2018:19),3_subsidiary_protection_the_define,"subsidiary, protection, the, define, is, what, need, person, status, can",0.34268910679791853,Subsidiary Protection Definition
0,649_chunk001,649,649_chunk001_query,define protection reasons and land information,1,2,"Here, both the individual protection reasons and the current land information must be considered. The possibility of obtaining a residence permit due to work or qualifying...",649,SE: The Migration Court of Appeal provided guidance on the assessment of the likelihood to be granted a permanent residence permit for beneficiaries of subsidiary protection,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=649&returnurl=%2fPages%2fsearch.aspx,Sweden,18/10/2018,SE: Migration Court of Appeal [Migrationsöverdomstolen],Judgment,UM3009-18 (MIG 2018:19),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,579_chunk000,579,579_chunk000_query,what is the technical objection raised by the applicants?,0,2,The applicants in each of these six cases have brought proceedings making the technical objection that the International Protection Office used contractors in the process of coming up with a negative recommendation.,579,IE: High Court ruled on the principle of balance of convenience and justice when assessing an appeal.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=579&returnurl=%2fPages%2fsearch.aspx,Ireland,09/10/2018,IE: High Court,Judgment,"[2018] IEHC 499 Joint cases: [2018 No. 454 J.R.], [2018 No. 535 J.R.], [2018 No. 551 J.R.], [2018 No. 541 J.R.], [2018 No. 577 J.R.] and [2018 No. 517 J.R.].",0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8251324368950242,Asylum Definition And Assessment
0,579_chunk001,579,579_chunk001_query,should applicants with similar points receive a stay restraining the International Protection Appeals Tribunal,1,2,The issue now is whether the present applicants in other cases raising the same or similar points should get the benefit of a stay restraining the International Protection Appeals Tribunal from carrying out its statutory duty to hear their appeals from the IPO recommendations...,579,IE: High Court ruled on the principle of balance of convenience and justice when assessing an appeal.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=579&returnurl=%2fPages%2fsearch.aspx,Ireland,09/10/2018,IE: High Court,Judgment,"[2018] IEHC 499 Joint cases: [2018 No. 454 J.R.], [2018 No. 535 J.R.], [2018 No. 551 J.R.], [2018 No. 541 J.R.], [2018 No. 577 J.R.] and [2018 No. 517 J.R.].",0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
4,505_chunk000,505,505_chunk000_query,provide a definition of plausibility,0,3,Judgment 1.,505,CJEU ruled on the Dublin procedure when there is no explicit decision on the responsible Member State.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=505&returnurl=%2fPages%2fsearch.aspx,European Union,04/10/2018,EU: Court of Justice of the European Union [CJEU],,C-56/17,4_plausibility_meant_perceived_past,"plausibility, meant, perceived, past, behaviour, events, by, is, what, and",0.2973003155075618,Perceived Plausibility Of Past Events
0,505_chunk001,505,505_chunk001_query,"provide an interpretation of Article 4(2) and (5)(b), Article 9(1) and (2) and Article 10(1) and (2) of Directive 2011/95/EU",1,3,"This request for a preliminary ruling concerns the interpretation of Article 4(2) and (5)(b), Article 9(1) and (2) and Article 10(1) and (2) of Directive 2011/95/EU of the European Parliament and of the Council of 13 December 2011 on standards for the qualification of third-country nationals or stateless persons as beneficiaries of international protection, for a uniform status for refugees or for",505,CJEU ruled on the Dublin procedure when there is no explicit decision on the responsible Member State.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=505&returnurl=%2fPages%2fsearch.aspx,European Union,04/10/2018,EU: Court of Justice of the European Union [CJEU],,C-56/17,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
3,505_chunk002,505,505_chunk002_query,define subsidiary protection,2,3," persons eligible for subsidiary protection, and for the content of the protection...",505,CJEU ruled on the Dublin procedure when there is no explicit decision on the responsible Member State.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=505&returnurl=%2fPages%2fsearch.aspx,European Union,04/10/2018,EU: Court of Justice of the European Union [CJEU],,C-56/17,3_subsidiary_protection_the_define,"subsidiary, protection, the, define, is, what, need, person, status, can",1.0,Subsidiary Protection Definition
3,645_chunk000,645,645_chunk000_query,provide a definition of subsidiary protection,0,2,"As per CNDA press release: When the ECtHR concludes that there is a real risk of inhuman or degrading treatment if returned to the country of origin, the CNDA is obliged not only to consider as admissible a request for review by the person concerned but also to grant him at least the benefit of subsidiary protection within the meaning of Article L. 712-1 (b) of the CESEDA.",645,"FR: Council of State ruled that a final judgment by the ECtHR finding that a removal measure to the country of origin would constitute a violation of Article 3 ECHR constitutes new evidence, warranting admissibility of the subsequent application.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=645&returnurl=%2fPages%2fsearch.aspx,France,03/10/2018,FR: Council of State [Conseil d'État],Judgment,No. 406222,3_subsidiary_protection_the_define,"subsidiary, protection, the, define, is, what, need, person, status, can",1.0,Subsidiary Protection Definition
0,645_chunk001,645,645_chunk001_query,define Vernes case-law,1,2,"By this decision, the Conseil d'Etat applies its Vernes case-law, in which it acknowledged the obligation of...",645,"FR: Council of State ruled that a final judgment by the ECtHR finding that a removal measure to the country of origin would constitute a violation of Article 3 ECHR constitutes new evidence, warranting admissibility of the subsequent application.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=645&returnurl=%2fPages%2fsearch.aspx,France,03/10/2018,FR: Council of State [Conseil d'État],Judgment,No. 406222,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8038150408620207,Asylum Definition And Assessment
